County,SubCounty,Ward,sub location,lat,long,locality(Crush/Abattoir/Village/market),Date of start of outbreak,month,year,date,Month,year,Disease/Condition,Nature of diagnosis (clinical/lab/pm),Test used (if Laboratory),Species,No. at Risk,No. sick,Deaths,Slaughtered *,Destroyed **,"Production System(Intensive, Extensive, Mixed)",If Zoonosis No. of human beings affected,Disease Control Measure Undertaken***,No.of animals vaccinated,"Organisation (GOK, Private)",Source,,
Samburu,Samburu West,Maralal,,1.0838281,36.7026235,Village/Farm,43691,August,2019,8/14/2019,August,2019,Rabies,Clinical,,Cats,2,1,1,,0,N/A,,Vaccination,1,GOK,,,
Samburu,Samburu West,Lodokejek,,1.0114408,36.812295,Village/Farm,43699,August,2019,8/23/2019,August,2019,Rabies,Clinical,,Dog,2,1,0,,1,Mixed,,Vaccination,1,GOK,,,
Samburu,Samburu West,Maralal,,1.0943857,36.699342,Village/Farm,43704,August,2019,8/30/2019,August,2019,Rabies,Clinical,,Dog,3,1,0,,1,N/A,,Vaccination,2,GOK,,,
Samburu,Samburu North,Baawa,,0.9635751,36.7595608,Village/Farm,09/10/2019,September,2019,09/07/2019,September,2019,Rabies,Clinical,,Cattle,13,1,0,,1,Mixed,,"Stamping Out, Vaccination",13,GOK,KABS,,
Samburu,Samburu West,Maralal,,1.0921303,36.6927725,Market,9/20/2019,September,2019,9/15/2019,September,2019,Rabies,Clinical,,Dog,8,1,0,,1,N/A,,"Treatment, Stamping Out",2,GOK,KABS,,
Samburu,Samburu West,Maralal,,1.0926162,36.692604,Village/Farm,9/25/2019,September,2019,9/23/2019,September,2019,Rabies,Clinical,,Cats,0,1,0,,1,N/A,,Stamping Out,0,GOK,KABS,,
Samburu,Samburu West,Lodokejek,,0.882253,36.896723,Crush,9/27/2019,September,2019,9/27/2019,September,2019,Rabies,Clinical,,Camel,8,2,0,,2,Mixed,,"Vaccination, Stamping Out",6,GOK,KABS,,
Samburu,Samburu West,Maralal,,0.893416,36.683766,Village/Farm,20,May,2019,1/21/2019,May ,2019,Rabies,Clinical,,Cattle,24,1,0,,0,Mixed,,"Treatment, Vaccination, Stamping Out",1,,,,
Samburu,Samburu West,Lodokejek,,1.173763,36.789378,Village/Farm,23,May,2019,1/24/2019,May ,2019,Rabies,Clinical,,Camel,8,4,0,,0,Mixed,,"Vaccination, Treatment",8,,,,
Samburu,Samburu West,Lodokejek,,0.862936,36.63474,Village/Farm,22,May,2019,1/24/2019,May ,2019,Rabies,Clinical,,Dog,2,1,0,,1,Mixed,,"Stamping Out, Vaccination",1,,,,
Samburu,Samburu West,Suguta Marmar,,0.82363,36.668117,Village/Farm,26,May,2019,1/27/2019,May ,2019,Rabies,Clinical,,Dog,3,2,0,,0,Mixed,,"Vaccination, Stamping Out",1,,,,
Samburu,Samburu West,Maralal,,1.0957478,36.6704968,Village,9,February,2019,01/12/2019,February,2019,Rabies,Clinical,,Dog,5,1,0,0,1,Mixed,,"Stamping Out, Vaccination",5,GOK,,,
Samburu,Samburu West,Maralal,,1.0929451,36.6906881,Village,13,February,2019,1/13/2019,February,2019,Rabies,Clinical,,Dog,6,1,0,0,0,Mixed,,"Treatment, Vaccination",4,GOK,,,
Samburu,Samburu West,Maralal,,10925688,36.7086959,Village,25,February,2019,1/26/2019,February,2019,Rabies,Clinical,,Feline,1,1,0,0,1,Mixed,,Stamping Out,0,GOK,,,
Samburu,Samburu West,Maralal,,1.0928556,36.6927725,Village,26,February,2019,1/28/2019,February,2019,Rabies,Clinical,,Dog,2,1,0,0,2,N/A,,Stamping Out,0,GOK,,,
Samburu,Samburu West,Maralal,,1.0903427,36.695255,Village,27,March,2019,1/29/2019,March,2019,Rabies,Clinical,,Dog,3,1,0,0,1,Mixed,,"Vaccination, Stamping Out",1,GOK,,,
Samburu,Samburu West,Maralal,,1.0954024,36.7024452,Crush,43745,July,2019,09/07/2019,july,2019,Rabies,Clinical,,Dog,2,1,0,,0,N/A,,Stamping Out,,,,,
Siaya,Alego Usonga,Usonga,,0.1215035,34.0925022,Village/Farm,21,June,2019,1/21/2019,june,2019,Rabies,Clinical,,Cattle,0,1,0,,0,Extensive,,[No Action],0,,,,
Siaya,Bondo,North Sakwa,,-0.0796998,34.3649606,Village,11/05/2019,November,2019,11/06/2019,November,2019,Brucellosis,Clinical,,Cattle,6,1,0,0,0,Mixed,0,Other,,GOK,KABS,,
Siaya,Alego Usonga,West Alego,,0.0856121,34.1488484,Village/Farm,9/17/2019,September,2019,9/13/2019,September,2019,RVF,Clinical,,Sheep,7,1,0,,0,Extensive,,"Treatment, Vector Control",0,GOK,KABS,,
Siaya,Alego Usonga,West Alego,,0.1154072,34.1220709,Village/Farm,9/17/2019,September,2019,09/09/2019,September,2019,RVF,Clinical,,Goats,10,1,0,,0,Extensive,,"Treatment, Vector Control",0,GOK,KABS,,
Siaya,Alego Usonga,Usonga,,0.1215035,34.0925022,Village/Farm,21,June,2019,1/21/2019,june,2019,Rabies,Clinical,,Cattle,0,1,0,,0,Extensive,,No Action,0,,,,
Siaya,Alego Usonga,West Alego,,0.1884813,34.181527,Village/Farm,13/07/2019,July,2019,11/07/2019,july,2019,Rabies,Clinical,,Cattle,1,1,0,,0,Intensive,,Other,,,,,
Tharaka-Nithi,Maara,Muthambi,,-0.2742693,37.659782,Crush,19,February,2019,1/19/2019,February,2019,Anthrax,Clinical,,Bovine,4,1,1,0,0,Intensive,,[Vaccination],4,GOK,,,
Tharaka-Nithi,Maara,Chogoria,,-0.2425628,37.6082183,Village,3,March,2019,1/27/2019,March,2019,Rabies,Clinical,,Bovine,1,1,0,0,0,Intensive,,[Quarantine],0,GOK,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,,-0.3396447,37.6318425,Village,26,March,2019,1/29/2019,March,2019,Brucellosis,Clinical,,Bovine,19,1,0,0,0,Intensive,,[Treatment],0,GOK,,,
Tharaka-Nithi,Maara,Mitheru,,-0.3100135,37.6897047,Village,27,December,2019,01/04/2019,January,2019,Anthrax,Post Mortem,,Bovine,1,1,1,0,0,Intensive,,"[Vaccination, Quarantine]",0,GOK,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,0,0,Village/Farm,18,May,2019,1/18/2019,May,2019,Brucellosis,Clinical,,Goats,8,2,0,,0,Mixed,,[Treatment],1,,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3438609,37.6285156,Village/Farm,3,June,2019,01/03/2019,june,2019,Rabies,Clinical,,Dogs,0,1,0,,1,N/A,,[Quarantine],10,,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Magumoni,,-0.36929,37.643864,Village,11/02/2019,November,2019,11/03/2019,November,2019,Brucellosis,Post Mortem,,Cattle,3,1,0,0,0,Mixed,0,"Treatment, Quarantine, Stamping Out",,GOK,KABS,,
Tharaka-Nithi,Maara,Ganga,,-0.2754259,37.6617772,Village,11/18/2019,November,2019,11/18/2019,November,2019,Anthrax,Clinical,,Cattle,5,1,1,0,0,Intensive,5,Vaccination,,GOK,KABS,,
Tharaka-Nithi,Maara,Muthambi,,-0.2587522,37.6381631,Crush,11/21/2019,November,2019,11/21/2019,November,2019,Anthrax,Clinical,,Cattle,3,1,0,0,0,Intensive,0,Quarantine,,GOK,KABS,,
Tharaka-Nithi,Maara,Muthambi,,-0.2259108,37.6524656,Village,11/22/2019,November,2019,11/21/2019,November,2019,Anthrax,Clinical,,Cattle,5,1,1,0,0,Intensive,0,Quarantine,,GOK,KABS,,
Tharaka-Nithi,Maara,Muthambi,,-0.2587522,37.6381631,Village,11/21/2019,November,2019,11/21/2019,November,2019,Anthrax,Clinical,,Cattle,2,1,1,0,0,Intensive,0,"No Action, Treatment",,GOK,KABS,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mariani,,-0.3390055,37.7206114,Village,11/23/2019,November,2019,11/23/2019,November,2019,Anthrax,Clinical,,Cattle,1,1,0,0,0,Intensive,0,Other,,GOK,KABS,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3516275,37.6644375,Village,11/10/2019,November,2019,11/10/2019,November,2019,Anthrax,Clinical,,Cattle,2,1,2,0,0,Intensive,0,Other,,GOK,KABS,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3361193,37.6453292,Village,16,December,2019,1/16/2019,December,2019,Anthrax,Post Mortem,,Cattle,0,5,0,0,0,Mixed,0,Vaccination,0,GOK,KABS,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,,-0.3295182,37.6422848,Village/Farm,43473,August,2019,08/01/2019,August,2019,Brucellosis,Clinical,,Caprine,5,1,0,,1,Intensive,,"Treatment, Stamping Out",0,GOK,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,,-0.3295182,37.6422848,Village/Farm,43697,August,2019,8/20/2019,August,2019,Brucellosis,Clinical,,Cattle,5,1,0,,1,Mixed,,Treatment,0,GOK,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,0,0,Village/Farm,18,May,2019,1/18/2019,May ,2019,Brucellosis,Clinical,,Caprine,8,2,0,,0,Mixed,,Treatment,1,,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3438609,37.6285156,Village/Farm,3,June,2019,01/03/2019,june,2019,Rabies,Clinical,,Dog,0,1,0,,1,N/A,,Quarantine,10,,,,
Tharaka-Nithi,Maara,Muthambi,,-0.2742693,37.659782,Crush,19,February,2019,1/19/2019,February,2019,Anthrax,Clinical,,Cattle,4,1,1,0,0,Intensive,,Vaccination,4,GOK,,,
Tharaka-Nithi,Maara,Chogoria,,-0.2425628,37.6082183,Village,3,March,2019,1/27/2019,March,2019,Rabies,Clinical,,Cattle,1,1,0,0,0,Intensive,,Quarantine,0,GOK,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,,-0.3396447,37.6318425,Village,26,March,2019,1/29/2019,March,2019,Brucellosis,Clinical,,Cattle,19,1,0,0,0,Intensive,,Treatment,0,GOK,,,
Tharaka-Nithi,Maara,Mitheru,,-0.3100135,37.6897047,Village,27,December,2019,01/04/2019,January,2019,Anthrax,Post Mortem,,Cattle,1,1,1,0,0,Intensive,,"Vaccination, Quarantine",0,GOK,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3356177,37.6451484,Village/Farm,26/07/2019,July,2019,26/07/2019,july,2019,Brucellosis,Clinical,,Goats,8,1,0,,0,Intensive,,Stamping Out,,,,,
Turkana,Turkana North,Lapur,,-0.7587112,36.4303169,Village/Farm,20,June,2019,1/20/2019,june,2019,Rabies,Clinical,,Dogs,0,5,58,,5,Mixed,,[Vaccination],58,,,,
Turkana,Turkana North,Lapur,,-0.7587112,36.4303169,Village/Farm,20,June,2019,1/20/2019,june,2019,Rabies,Clinical,,Dog,0,5,58,,5,Mixed,,Vaccination,58,,,,
Uasin Gishu,Moiben,Kimumu,,0.557183,35.302799,Village,10,January,2019,1/16/2019,January,2019,Rabies,Laboratory,FAT,Bovine,19,1,1,,,,,,,GOK,,,
Uasin Gishu,Eldoret,Elgon View,Elgon View,0.498085,35.254476,Kapseret,21,April,2019,01/07/2019,May ,2019,Rabies,Laboratory,Fat,Cattle,10,4,4,,,,,,,GOK,,,
Uasin Gishu,Moiben,Kimumu,,0.557183,35.302799,Village,10,January,2019,1/16/2019,January,2019,Rabies,Laboratory,FAT,Cattle,19,1,1,,,,,,,GOK,,,
Wajir,Wajir North,Batalu,,2.786465,39.54198833,Village,5,February,2019,01/10/2019,February,2019,Brucellosis,Clinical,,Caprine,98,4,0,0,0,Extensive,,[Treatment],0,GOK,,,
Wajir,Wajir North,Bute,,3.33732678,39.46639977,Village,10,January,2019,01/08/2019,February,2019,Rabies,Clinical,,Equine,1000,25,3,0,3,Extensive,,[Vaccination],380,GOK,,,
Wajir,Wajir West,Hadado/Athibohol,,1.395945,39.57090167,Village/Farm,1,May,2019,01/07/2019,May,2019,Rabies,Clinical,,Goats,450,1,1,,1,Extensive,,[Vaccination],450,,,,
Wajir,Eldas,Della,,1.0931948,36.7083194,Village/Farm,15,May,2019,1/15/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Extensive,,[Treatment],0,,,,
Wajir,Wajir West,Hadado/Athibohol,,1.395945,39.57090167,Village/Farm,1,May,2019,01/07/2019,May ,2019,Rabies,Clinical,,Caprine,450,1,1,,1,Extensive,,Vaccination,450,,,,
Wajir,Eldas,Della,,1.0931948,36.7083194,Village/Farm,15,May,2019,1/15/2019,May ,2019,RVF,Clinical,,Cattle,15,5,0,,0,Extensive,,Treatment,0,,,,
Wajir,Wajir North,Batalu,,2.786465,39.54198833,Village,5,February,2019,01/10/2019,February,2019,Brucellosis,Clinical,,Caprine,98,4,0,0,0,Extensive,,Treatment,0,GOK,,,
Wajir,Wajir North,Bute,,3.33732678,39.46639977,Village,10,January,2019,01/08/2019,February,2019,Rabies,Clinical,,Equine,1000,25,3,0,3,Extensive,,Vaccination,380,GOK,,,
Baringo,Baringo North,Kabartonjo,,-1.2432595,36.6638656,Village/Farm,6,3,2020,01/06/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,22,1,0,0,0,Intensive,0,"[Treatment, Vector Control]",0,,KABS,,
Baringo,Eldama Ravine,Ravine,,0.0491235,35.7300805,Village/Farm,2,6,2020,1/26/2020,July,2020,Rabies,Laboratory,Rabies Rapid Antigen Test,Bovine,11,1,0,1,1,Mixed,0,[Vaccination],11,KABS,,,
Baringo,Baringo Central,Kabarnet,,-4.049987,39.7070835,Village/Farm,24,October,2020,1/23/2020,October,2020,Anthrax,Clinical,,Cattle,6,1,0,0,0,Intensive,0,[Treatment],0,GOK,KABS,,
Baringo,Eldama Ravine,Ravine,,0.0140789,35.7309624,Village/Farm,19,October,2020,1/20/2020,October,2020,Rabies,Clinical,,Cattle,21,1,0,0,0,Mixed,0,[Vaccination],21,GOK,KABS,,
Bomet,Sotik,Chemagel,Chemagel,-0.674533,35.144062,Village,22,2,2020,1/28/2020,February,2020,Rabies,Laboratory,RAT,Canine,2,1,1,0,0,Extensive,0,Advised,0,GOK,,,
Bomet,Sotik,Chemagel,Emityot,-0.718111,35.093096,Village,3,2,2020,01/03/2020,February,2020,Anthrax,Laboratory,Polychrome staining/microscopy,Bovine,19,1,1,0,0,Mixed,0,Advised,0,GOK,,,
Bomet,Sotik,Sotik,Sotik,-0.718111,35.093096,Village,7,2,2020,01/07/2020,February,2020,Anthrax,Laboratory,Polychrome staining/microscopy,Bovine,4,1,1,0,0,Mixed,0,Advised,0,GOK,,,
Bomet,Sotik,Chemagel,Kipsonoi,-0.716945,35.216818,Village,7,3,2020,01/10/2020,March,2020,Rabies,Laboratory,RAT,Bovine,3,1,1,0,0,Mixed,3,Advised,0,GOK,RVIL KERICHO,,
Bomet,Sotik,Kiptulwa,Kamuteito,-0.860319,35.412565,Village,30,January,2020,1/30/2020,January,2020,Anthrax,Laboratory,Polychrome staining/microscopy,Cattle,1,1,1,0,0,Mixed,0,Advised,0,GOK,COUNTY,,
Bomet,Sotik,Ndanai,Kamengunyet,-0.842546,35.10388,Village,30,January,2020,1/30/2020,January,2020,Anthrax,Laboratory,Polychrome staining/microscopy,Cattle,12,1,1,0,0,Mixed,0,Advised,0,GOK,COUNTY,,
Bomet,Sotik,Chemagel,,-0.6867606,35.1273937,Village,30,April,2020,01/04/2020,April,2020,Rabies,Clinical,None ,Dog,6,1,1,0,0,Mixed,0,[Vaccination],5,KABS,,,
Bomet,Bomet Central,Silibwet Township,,-0.7330014,35.3459764,Village/Farm,5,5,2020,1/20/2020,May,2020,Rabies,Clinical,None,Canine,4,2,0,0,1,Extensive,0,[Vaccination],4,KABS,,,
Bomet,Bomet Central,Singorwet,,-0.7804829,35.3419876,Village/Farm,3,5,2020,01/05/2020,May,2020,Rabies,Post Mortem,None,Bovine,5,1,0,0,1,Mixed,0,[Vaccination],4,KABS,,,
Bomet,Sotik,Chemagel,,-0.6867606,35.1273937,Village/Farm,30,4,2020,01/04/2020,May,2020,Rabies,Clinical,None,Canine,6,1,1,0,0,Mixed,0,[Vaccination],5,KABS,,,
Bomet,Chepalungu,Nyongeres,Kimindet,-0.539606,35.284819,Village,5,5,2020,1/19/2020,May,2020,Rabies ,Laboratory,RAT,Bovine,4,1,1,0,0,Mixed,N/A,Advised,0,GOK,,,
Bomet,Chepalungu,Kong'Asis,,35.2266949,-0.83656,Village/Farm,25,6,2020,1/28/2020,June,2020,Rabies,Clinical,None,Bovine,30,1,0,0,0,Mixed,0,[Vaccination],0,KABS,,,
Bomet,Sotik,Kipsonoi,,35.18783,0.73897,Village/Farm,9,6,2020,01/09/2020,June,2020,Anthrax,Laboratory,None,Bovine,30,1,1,0,0,Mixed,0,[Vaccination],0,KABS,,,
Bomet,Sotik,Chemagel,Yaganek,-0.695344,35.14094,Village,5,6,2020,01/10/2020,June,2020,Rabies,Laboratory,RAT,Bovine,7,1,1,0,0,Mixed,0,Advised,0,GOK,,,
Bomet,Sotik,Kiptulwa,Kinyelwet,-0.753473,35.167936,Village,9,6,2020,01/10/2020,June,2020,Anthrax,Laboratory,Polychrome methylene blue staining,Bovine,22,1,1,0,0,Mixed,0,Advised,0,GOK,,,
Bomet,Bomet Central,Silibwet Township,,-0.7331023,35.32415,Village/Farm,14,8,2020,1/16/2020,August,2020,Rabies,Clinical,N/A,Bovine,3,1,0,0,0,Mixed,2,[Vaccination],3,KABS,,,
Bomet,Chepalungu,Kong'Asis,,-0.8382866,35.2723542,Village/Farm,24,November,2020,1/24/2020,November,2020,Anthrax,Post Mortem,,Bovine,30,1,1,0,1,Mixed,0,[Vaccination],0,KABS,KABS,,
Bomet,Bomet East,Longisa,Longisa,-0.815371,35.493326,Village,24,11,2020,01/11/2020,December,2020,Rabies,Laboratory,RAT,Bovine,7,7,5,0,0,Mixed,0,Advised,0,cdvs-kericho,Private,,
Bomet,Chebalingu,Sigor,Sigor,-0.917231,35.295349,Village,14,12,2020,1/18/2020,December,2020,Rabies,Laboratory,RAT,Bovine,5,1,1,0,0,Mixed,0,Advised,0,cdvs-kericho,GOK,,
Bomet,Bomet East,Merigi,,-0.7840114,35.3341085,Village/Farm,7,October,2020,01/07/2020,October,2020,Anthrax,Post Mortem,,Cattle,8,1,1,0,0,Mixed,0,[Vaccination],0,GOK,KABS,,
Bungoma,Bungoma,Sirisia,,-96.2685904,-96.2685904,Abattoir,30,3,2020,1/31/2020,March,2020,Brucellosis,Laboratory,,Goats,1,2,0,0,0,Extensive,0,"[Treatment, Other]",0,,KABS,,
Elgeyo/Marakwet,Keiyo North,Kamariny,,-122.0839808,37.4219918,Abattoir,2,8,2019,1/15/2020,June,2020,Anthrax,Laboratory,None,Camelidae,1,1,1,1,1,Extensive,0,[Treatment],1,KABS,,,
Embu,Mbeere South,Mavuria,,-0.67539,37.683231,Village/Farm,24,2,2020,1/24/2020,February,2020,Rabies,Clinical,None,Dogs,1,1,0,0,0,Mixed,,[Quarantine],0,GOK,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252586,36.9457401,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,32,3,9,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252561,36.9457385,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,6,1,1,0,0,Intensive,0,[Vaccination],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252555,36.9457382,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,31,14,0,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.413957,37.558967,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,195,5,0,0,0,Extensive,0,[Vaccination],195,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4247912,36.9479302,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,9,1,4,0,0,Extensive,0,[Treatment],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.396081,37.517286,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,3,5,0,0,0,Extensive,0,"[Treatment, Vaccination]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252774,36.9457444,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,38,7,0,0,0,Intensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.375896,37.524988,Village/Farm,7,3,2020,01/12/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,3,5,0,0,0,Intensive,0,"[Treatment, Quarantine]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.477711,37.556982,Village/Farm,7,3,2020,01/12/2020,March,2020,Rabies,Clinical,,Dogs,3,1,2,0,0,Intensive,0,"[Treatment, Other]",5,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252599,36.9457414,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,15,5,0,0,0,Intensive,0,"[Quarantine, Other]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252675,36.945745,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252496,36.9457333,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,3,5,0,0,0,Mixed,0,"[Treatment, Quarantine]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.436854,37.583889,Village/Farm,9,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,23,12,9,0,0,Extensive,0,"[Quarantine, Other]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.446452,37.554363,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,15,5,0,0,0,Extensive,0,"[Quarantine, Other]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252565,36.9457417,Village/Farm,9,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,3,1,2,0,2,Intensive,0,[Treatment],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4220173,36.950472,Village/Farm,9,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,2,1,0,0,0,Mixed,0,[Treatment],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.42008,36.9489736,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,21,14,0,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4200808,36.9489739,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252574,36.945741,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,23,3,9,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252553,36.9457417,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,15,5,0,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252519,36.9457415,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4200789,36.9489732,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,3,1,0,0,0,Intensive,0,"[Treatment, Quarantine]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4218065,36.9515576,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4218065,36.9515576,Village/Farm,9,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,23,1,9,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252582,36.9457399,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,33,12,0,0,0,Mixed,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.425162,36.9457449,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,23,11,9,0,0,Extensive,0,"[Quarantine, Vector Control]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.425162,36.9457449,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,31,14,0,0,0,Extensive,0,"[Quarantine, Other]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4255618,36.9468305,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,15,5,0,0,0,Mixed,0,"[Quarantine, Vector Control]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4229226,36.94655,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Cattle,23,1,9,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252604,36.9457409,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,23,3,9,0,0,Extensive,0,"[Vaccination, Quarantine, Vector Control]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252347,36.9457379,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,23,12,0,0,0,Extensive,0,"[Quarantine, Other]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.456576,37.604764,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,23,12,9,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252501,36.9457322,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,31,14,0,0,0,Extensive,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252654,36.9457463,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Sheep,23,3,9,0,0,Mixed,0,[Quarantine],0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.42525,36.9457325,Village/Farm,7,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,23,12,9,0,0,Extensive,0,"[Quarantine, Other]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252522,36.9457442,Village/Farm,7,3,2020,01/09/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,21,11,9,0,0,Extensive,0,"[Quarantine, Vector Control]",0,,KABS,,
Embu,Runyenjes,Central Ward,,-0.4252669,36.9457386,Village/Farm,9,3,2020,01/11/2020,March,2020,Rift Valley Fever (RVF),Clinical,,Goats,15,5,0,0,0,Extensive,0,"[Treatment, Quarantine, Stamping Out]",0,,KABS,,
