date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y
2018-07-01,Bomet,Brucellosis,Lab confirmed,887,NA,NA,NA,NA,160984,152918,0,636418,2018
2018-07-01,Bungoma,Brucellosis,Clinically confirmed,548,NA,NA,NA,NA,156988,219386,0,702518,2018
2018-07-01,Bungoma,Brucellosis,Lab confirmed,2903,NA,NA,NA,NA,156988,219386,0,702518,2018
2018-07-01,Busia,Brucellosis,Clinically confirmed,142,NA,NA,NA,NA,43408,164606,0,413256,2018
2018-07-01,Busia,Brucellosis,Lab confirmed,669,NA,NA,NA,NA,43408,164606,0,413256,2018
2018-07-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,472,NA,NA,NA,NA,380062,199852,178,300906,2018
2018-07-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1816,NA,NA,NA,NA,380062,199852,178,300906,2018
2018-07-01,Embu,Brucellosis,Clinically confirmed,35,NA,NA,NA,NA,90492,538266,456,276830,2018
2018-07-01,Embu,Brucellosis,Lab confirmed,110,NA,NA,NA,NA,90492,538266,456,276830,2018
2018-07-01,Garissa,Brucellosis,Clinically confirmed,157,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018
2018-07-01,Garissa,Brucellosis,Lab confirmed,1205,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018
2018-07-01,Homa Bay,Brucellosis,Clinically confirmed,195,NA,NA,NA,NA,296748,359110,0,681938,2018
2018-07-01,Homa Bay,Brucellosis,Lab confirmed,443,NA,NA,NA,NA,296748,359110,0,681938,2018
2018-07-01,Isiolo,Brucellosis,Clinically confirmed,113,NA,NA,NA,NA,1709450,2060010,297718,543196,2018
2018-07-01,Isiolo,Brucellosis,Lab confirmed,34,NA,NA,NA,NA,1709450,2060010,297718,543196,2018
2018-07-01,Kajiado,Brucellosis,Clinically confirmed,236,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018
2018-07-01,Kajiado,Brucellosis,Lab confirmed,1522,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018
2018-07-01,Kakamega,Brucellosis,Clinically confirmed,213,NA,NA,NA,NA,113768,156288,0,806900,2018
2018-07-01,Kakamega,Brucellosis,Lab confirmed,765,NA,NA,NA,NA,113768,156288,0,806900,2018
2018-07-01,Kericho,Brucellosis,Clinically confirmed,496,NA,NA,NA,NA,112476,143750,0,483296,2018
2018-07-01,Kericho,Brucellosis,Lab confirmed,2421,NA,NA,NA,NA,112476,143750,0,483296,2018
2018-07-01,Kiambu,Brucellosis,Clinically confirmed,148,NA,NA,NA,NA,236778,167194,0,400788,2018
2018-07-01,Kiambu,Brucellosis,Lab confirmed,928,NA,NA,NA,NA,236778,167194,0,400788,2018
2018-07-01,Kilifi,Brucellosis,Lab confirmed,66,NA,NA,NA,NA,112962,1084514,4044,472914,2018
2018-07-01,Kirinyaga,Brucellosis,Clinically confirmed,18,NA,NA,NA,NA,53502,213688,0,232882,2018
2018-07-01,Kirinyaga,Brucellosis,Lab confirmed,50,NA,NA,NA,NA,53502,213688,0,232882,2018
2018-07-01,Kisii,Brucellosis,Clinically confirmed,842,NA,NA,NA,NA,22002,113892,0,433716,2018
2018-07-01,Kisii,Brucellosis,Lab confirmed,3562,NA,NA,NA,NA,22002,113892,0,433716,2018
2018-07-01,Kisumu,Brucellosis,Clinically confirmed,102,NA,NA,NA,NA,327074,275392,0,485992,2018
2018-07-01,Kisumu,Brucellosis,Lab confirmed,857,NA,NA,NA,NA,327074,275392,0,485992,2018
2018-07-01,Kitui,Brucellosis,Clinically confirmed,216,NA,NA,NA,NA,211660,2741120,10404,687264,2018
2018-07-01,Kitui,Brucellosis,Lab confirmed,1094,NA,NA,NA,NA,211660,2741120,10404,687264,2018
2018-07-01,Kwale,Brucellosis,Clinically confirmed,42,NA,NA,528,NA,181230,764820,2192,620868,2018
2018-07-01,Kwale,Brucellosis,Lab confirmed,131,NA,NA,NA,NA,181230,764820,2192,620868,2018
2018-07-01,Laikipia,Brucellosis,Clinically confirmed,99,NA,NA,NA,NA,1227564,805052,15654,540130,2018
2018-07-01,Laikipia,Brucellosis,Lab confirmed,501,NA,NA,NA,NA,1227564,805052,15654,540130,2018
2018-07-01,Machakos,Brucellosis,Clinically confirmed,198,NA,NA,NA,NA,343050,1249782,2946,724702,2018
2018-07-01,Machakos,Brucellosis,Lab confirmed,1455,NA,NA,NA,NA,343050,1249782,2946,724702,2018
2018-07-01,Makueni,Brucellosis,Clinically confirmed,82,NA,NA,NA,NA,266230,1599276,2222,651606,2018
2018-07-01,Makueni,Brucellosis,Lab confirmed,477,NA,NA,NA,NA,266230,1599276,2222,651606,2018
2018-07-01,Mandera,Brucellosis,Clinically confirmed,159,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018
2018-07-01,Mandera,Brucellosis,Lab confirmed,1230,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018
2018-07-01,Marsabit,Brucellosis,Clinically confirmed,208,NA,NA,NA,NA,1255664,1488950,430468,481472,2018
2018-07-01,Marsabit,Brucellosis,Lab confirmed,587,NA,NA,NA,NA,1255664,1488950,430468,481472,2018
2018-07-01,Meru,Brucellosis,Clinically confirmed,50,NA,NA,NA,NA,277542,684396,11464,624368,2018
2018-07-01,Meru,Brucellosis,Lab confirmed,629,NA,NA,NA,NA,277542,684396,11464,624368,2018
2018-07-01,Migori,Brucellosis,Clinically confirmed,455,NA,NA,NA,NA,141704,284408,0,646640,2018
2018-07-01,Migori,Brucellosis,Lab confirmed,1643,NA,NA,NA,NA,141704,284408,0,646640,2018
2018-07-01,Mombasa,Brucellosis,Clinically confirmed,39,NA,NA,NA,NA,4584,50822,116,21302,2018
2018-07-01,Mombasa,Brucellosis,Lab confirmed,39,NA,NA,NA,NA,4584,50822,116,21302,2018
2018-07-01,Murang'a,Brucellosis,Clinically confirmed,11,NA,NA,NA,NA,112950,347526,0,420206,2018
2018-07-01,Murang'a,Brucellosis,Lab confirmed,252,NA,NA,NA,NA,112950,347526,0,420206,2018
2018-07-01,Nairobi,Brucellosis,Clinically confirmed,248,NA,NA,NA,NA,38218,56830,0,58658,2018
2018-07-01,Nairobi,Brucellosis,Lab confirmed,798,NA,NA,NA,NA,38218,56830,0,58658,2018
2018-07-01,Nakuru,Brucellosis,Clinically confirmed,714,NA,NA,NA,NA,1064442,410784,776,793052,2018
2018-07-01,Nakuru,Brucellosis,Lab confirmed,3950,NA,NA,NA,NA,1064442,410784,776,793052,2018
2018-07-01,Nandi,Brucellosis,Clinically confirmed,1777,NA,NA,NA,NA,195424,70192,0,486836,2018
2018-07-01,Nandi,Brucellosis,Lab confirmed,3371,NA,NA,NA,NA,195424,70192,0,486836,2018
2018-07-01,Narok,Brucellosis,Clinically confirmed,466,70,NA,NA,NA,5207084,2031690,3238,2977782,2018
2018-07-01,Narok,Brucellosis,Lab confirmed,1998,NA,NA,NA,NA,5207084,2031690,3238,2977782,2018
2018-07-01,Nyamira,Brucellosis,Clinically confirmed,149,NA,NA,NA,NA,23574,78670,0,239250,2018
2018-07-01,Nyamira,Brucellosis,Lab confirmed,370,NA,NA,NA,NA,23574,78670,0,239250,2018
2018-07-01,Nyandarua,Brucellosis,Clinically confirmed,145,NA,NA,NA,NA,555524,74018,0,422726,2018
2018-07-01,Nyandarua,Brucellosis,Lab confirmed,943,NA,NA,NA,NA,555524,74018,0,422726,2018
2018-07-01,Nyeri,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,307456,214920,0,329014,2018
2018-07-01,Nyeri,Brucellosis,Lab confirmed,207,NA,NA,NA,NA,307456,214920,0,329014,2018
2018-07-01,Samburu,Brucellosis,Clinically confirmed,39,NA,NA,NA,NA,1133544,1433174,96344,571266,2018
2018-07-01,Samburu,Brucellosis,Lab confirmed,610,NA,NA,NA,NA,1133544,1433174,96344,571266,2018
2018-07-01,Siaya,Brucellosis,Clinically confirmed,78,NA,NA,NA,NA,266220,326444,0,652362,2018
2018-07-01,Siaya,Brucellosis,Lab confirmed,337,NA,NA,NA,NA,266220,326444,0,652362,2018
2018-07-01,Taita Taveta,Brucellosis,Clinically confirmed,30,NA,NA,NA,NA,93070,404226,5260,229628,2018
2018-07-01,Taita Taveta,Brucellosis,Lab confirmed,207,NA,NA,NA,NA,93070,404226,5260,229628,2018
2018-07-01,Tana River,Brucellosis,Clinically confirmed,8,NA,NA,NA,NA,896132,1181712,106596,543666,2018
2018-07-01,Tana River,Brucellosis,Lab confirmed,68,NA,NA,NA,NA,896132,1181712,106596,543666,2018
2018-07-01,Tharaka Nithi,Brucellosis,Clinically confirmed,90,NA,NA,NA,NA,107632,428434,248,181412,2018
2018-07-01,Tharaka Nithi,Brucellosis,Lab confirmed,477,NA,NA,NA,NA,107632,428434,248,181412,2018
2018-07-01,Trans Nzoia,Brucellosis,Clinically confirmed,361,NA,NA,NA,NA,272690,56398,0,366936,2018
2018-07-01,Trans Nzoia,Brucellosis,Lab confirmed,2537,NA,NA,NA,NA,272690,56398,0,366936,2018
2018-07-01,Turkana,Brucellosis,Clinically confirmed,228,NA,NA,NA,NA,2107512,3981858,523846,649608,2018
2018-07-01,Turkana,Brucellosis,Lab confirmed,649,NA,NA,NA,NA,2107512,3981858,523846,649608,2018
2018-07-01,Uasin Gishu,Brucellosis,Clinically confirmed,946,NA,NA,NA,NA,439850,91708,296,556844,2018
2018-07-01,Uasin Gishu,Brucellosis,Lab confirmed,2831,NA,NA,NA,NA,439850,91708,296,556844,2018
2018-07-01,Vihiga,Brucellosis,Clinically confirmed,81,NA,NA,NA,NA,12290,61708,0,253236,2018
2018-07-01,Vihiga,Brucellosis,Lab confirmed,567,NA,NA,NA,NA,12290,61708,0,253236,2018
2018-07-01,Wajir,Brucellosis,Clinically confirmed,95,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018
2018-07-01,Wajir,Brucellosis,Lab confirmed,725,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018
2018-07-01,West Pokot,Brucellosis,Clinically confirmed,586,NA,NA,NA,NA,716586,1528350,38778,833676,2018
2018-07-01,West Pokot,Brucellosis,Lab confirmed,3160,NA,NA,NA,NA,716586,1528350,38778,833676,2018
2018-08-01,Baringo,Brucellosis,Clinically confirmed,284,NA,NA,NA,NA,686686,1867454,77000,819692,2018
2018-08-01,Baringo,Brucellosis,Lab confirmed,1136,NA,NA,NA,NA,686686,1867454,77000,819692,2018
2018-08-01,Bomet,Brucellosis,Clinically confirmed,110,NA,NA,NA,NA,160984,152918,0,636418,2018
2018-08-01,Bomet,Brucellosis,Lab confirmed,796,NA,NA,NA,NA,160984,152918,0,636418,2018
2018-08-01,Bungoma,Brucellosis,Clinically confirmed,456,NA,NA,NA,NA,156988,219386,0,702518,2018
2018-08-01,Bungoma,Brucellosis,Lab confirmed,2818,NA,NA,NA,NA,156988,219386,0,702518,2018
2018-08-01,Busia,Brucellosis,Clinically confirmed,98,NA,NA,NA,NA,43408,164606,0,413256,2018
2018-08-01,Busia,Brucellosis,Lab confirmed,467,NA,NA,NA,NA,43408,164606,0,413256,2018
2018-08-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,475,NA,NA,NA,NA,380062,199852,178,300906,2018
2018-08-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1881,NA,NA,NA,NA,380062,199852,178,300906,2018
2018-08-01,Embu,Brucellosis,Clinically confirmed,34,NA,NA,NA,NA,90492,538266,456,276830,2018
2018-08-01,Embu,Brucellosis,Lab confirmed,169,NA,NA,NA,NA,90492,538266,456,276830,2018
2018-08-01,Garissa,Brucellosis,Clinically confirmed,130,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018
2018-08-01,Garissa,Brucellosis,Lab confirmed,1368,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018
2018-08-01,Homa Bay,Brucellosis,Clinically confirmed,119,NA,NA,NA,NA,296748,359110,0,681938,2018
2018-08-01,Homa Bay,Brucellosis,Lab confirmed,339,NA,NA,NA,NA,296748,359110,0,681938,2018
2018-08-01,Isiolo,Brucellosis,Clinically confirmed,136,NA,NA,NA,NA,1709450,2060010,297718,543196,2018
2018-08-01,Isiolo,Brucellosis,Lab confirmed,39,NA,NA,NA,NA,1709450,2060010,297718,543196,2018
2018-08-01,Kajiado,Brucellosis,Clinically confirmed,300,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018
2018-08-01,Kajiado,Brucellosis,Lab confirmed,1434,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018
2018-08-01,Kakamega,Brucellosis,Clinically confirmed,188,NA,NA,NA,NA,113768,156288,0,806900,2018
2018-08-01,Kakamega,Brucellosis,Lab confirmed,878,NA,NA,NA,NA,113768,156288,0,806900,2018
2018-08-01,Kericho,Brucellosis,Clinically confirmed,402,NA,NA,NA,NA,112476,143750,0,483296,2018
2018-08-01,Kericho,Brucellosis,Lab confirmed,2606,NA,NA,NA,NA,112476,143750,0,483296,2018
2018-08-01,Kiambu,Brucellosis,Clinically confirmed,34,NA,NA,NA,NA,236778,167194,0,400788,2018
2018-08-01,Kiambu,Brucellosis,Lab confirmed,784,NA,NA,NA,NA,236778,167194,0,400788,2018
2018-08-01,Kilifi,Brucellosis,Lab confirmed,5,NA,NA,NA,NA,112962,1084514,4044,472914,2018
2018-08-01,Kirinyaga,Brucellosis,Clinically confirmed,11,NA,NA,NA,NA,53502,213688,0,232882,2018
2018-08-01,Kirinyaga,Brucellosis,Lab confirmed,61,NA,NA,NA,NA,53502,213688,0,232882,2018
2018-08-01,Kisii,Brucellosis,Clinically confirmed,782,NA,NA,NA,NA,22002,113892,0,433716,2018
2018-08-01,Kisii,Brucellosis,Lab confirmed,2928,NA,NA,NA,NA,22002,113892,0,433716,2018
2018-08-01,Kisumu,Brucellosis,Clinically confirmed,66,NA,NA,NA,NA,327074,275392,0,485992,2018
2018-08-01,Kisumu,Brucellosis,Lab confirmed,640,NA,NA,NA,NA,327074,275392,0,485992,2018
2018-08-01,Kitui,Brucellosis,Clinically confirmed,165,NA,NA,NA,NA,211660,2741120,10404,687264,2018
2018-08-01,Kitui,Brucellosis,Lab confirmed,890,NA,NA,NA,NA,211660,2741120,10404,687264,2018
2018-08-01,Kwale,Brucellosis,Clinically confirmed,31,NA,NA,NA,NA,181230,764820,2192,620868,2018
2018-08-01,Kwale,Brucellosis,Lab confirmed,12,NA,NA,NA,NA,181230,764820,2192,620868,2018
2018-08-01,Laikipia,Brucellosis,Clinically confirmed,104,NA,NA,NA,NA,1227564,805052,15654,540130,2018
2018-08-01,Laikipia,Brucellosis,Lab confirmed,479,NA,NA,NA,NA,1227564,805052,15654,540130,2018
2018-08-01,Lamu,Brucellosis,Lab confirmed,8,NA,NA,NA,NA,84290,195758,250,196642,2018
2018-08-01,Machakos,Brucellosis,Clinically confirmed,120,NA,NA,NA,NA,343050,1249782,2946,724702,2018
2018-08-01,Machakos,Brucellosis,Lab confirmed,719,NA,NA,NA,NA,343050,1249782,2946,724702,2018
2018-08-01,Makueni,Brucellosis,Clinically confirmed,42,NA,NA,NA,NA,266230,1599276,2222,651606,2018
2018-08-01,Makueni,Brucellosis,Lab confirmed,448,NA,NA,NA,NA,266230,1599276,2222,651606,2018
2018-08-01,Mandera,Brucellosis,Clinically confirmed,115,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018
2018-08-01,Mandera,Brucellosis,Lab confirmed,633,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018
2018-08-01,Marsabit,Brucellosis,Clinically confirmed,232,NA,NA,NA,NA,1255664,1488950,430468,481472,2018
2018-08-01,Marsabit,Brucellosis,Lab confirmed,506,NA,NA,NA,NA,1255664,1488950,430468,481472,2018
2018-08-01,Meru,Brucellosis,Clinically confirmed,35,NA,NA,NA,NA,277542,684396,11464,624368,2018
2018-08-01,Meru,Brucellosis,Lab confirmed,656,NA,NA,NA,NA,277542,684396,11464,624368,2018
2018-08-01,Migori,Brucellosis,Clinically confirmed,486,NA,NA,NA,NA,141704,284408,0,646640,2018
2018-08-01,Migori,Brucellosis,Lab confirmed,1409,NA,NA,NA,NA,141704,284408,0,646640,2018
2018-08-01,Mombasa,Brucellosis,Clinically confirmed,21,NA,NA,NA,NA,4584,50822,116,21302,2018
2018-08-01,Mombasa,Brucellosis,Lab confirmed,65,NA,NA,NA,NA,4584,50822,116,21302,2018
2018-08-01,Murang'a,Brucellosis,Clinically confirmed,13,NA,NA,NA,NA,112950,347526,0,420206,2018
2018-08-01,Murang'a,Brucellosis,Lab confirmed,177,NA,NA,NA,NA,112950,347526,0,420206,2018
2018-08-01,Nairobi,Brucellosis,Clinically confirmed,421,NA,NA,NA,NA,38218,56830,0,58658,2018
2018-08-01,Nairobi,Brucellosis,Lab confirmed,958,NA,NA,NA,NA,38218,56830,0,58658,2018
2018-08-01,Nakuru,Brucellosis,Clinically confirmed,751,NA,NA,NA,NA,1064442,410784,776,793052,2018
2018-08-01,Nakuru,Brucellosis,Lab confirmed,3414,NA,NA,NA,NA,1064442,410784,776,793052,2018
2018-08-01,Nandi,Brucellosis,Clinically confirmed,1355,NA,NA,NA,NA,195424,70192,0,486836,2018
2018-08-01,Nandi,Brucellosis,Lab confirmed,2703,NA,NA,NA,NA,195424,70192,0,486836,2018
2018-08-01,Narok,Brucellosis,Clinically confirmed,459,NA,NA,NA,NA,5207084,2031690,3238,2977782,2018
2018-08-01,Narok,Brucellosis,Lab confirmed,1339,NA,NA,NA,NA,5207084,2031690,3238,2977782,2018
2018-08-01,Nyamira,Brucellosis,Clinically confirmed,61,NA,NA,NA,NA,23574,78670,0,239250,2018
2018-08-01,Nyamira,Brucellosis,Lab confirmed,444,NA,NA,NA,NA,23574,78670,0,239250,2018
2018-08-01,Nyandarua,Brucellosis,Clinically confirmed,149,NA,NA,NA,NA,555524,74018,0,422726,2018
2018-08-01,Nyandarua,Brucellosis,Lab confirmed,1117,NA,NA,NA,NA,555524,74018,0,422726,2018
2018-08-01,Nyeri,Brucellosis,Clinically confirmed,7,NA,NA,NA,NA,307456,214920,0,329014,2018
2018-08-01,Nyeri,Brucellosis,Lab confirmed,188,NA,NA,NA,NA,307456,214920,0,329014,2018
2018-08-01,Samburu,Brucellosis,Clinically confirmed,28,NA,NA,NA,NA,1133544,1433174,96344,571266,2018
2018-08-01,Samburu,Brucellosis,Lab confirmed,544,NA,NA,NA,NA,1133544,1433174,96344,571266,2018
2018-08-01,Siaya,Brucellosis,Clinically confirmed,46,NA,NA,NA,NA,266220,326444,0,652362,2018
2018-08-01,Siaya,Brucellosis,Lab confirmed,245,NA,NA,NA,NA,266220,326444,0,652362,2018
2018-08-01,Taita Taveta,Brucellosis,Clinically confirmed,33,NA,NA,NA,NA,93070,404226,5260,229628,2018
2018-08-01,Taita Taveta,Brucellosis,Lab confirmed,248,NA,NA,NA,NA,93070,404226,5260,229628,2018
2018-08-01,Tana River,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,896132,1181712,106596,543666,2018
2018-08-01,Tana River,Brucellosis,Lab confirmed,35,NA,NA,NA,NA,896132,1181712,106596,543666,2018
2018-08-01,Tharaka Nithi,Brucellosis,Clinically confirmed,134,NA,NA,NA,NA,107632,428434,248,181412,2018
2018-08-01,Tharaka Nithi,Brucellosis,Lab confirmed,414,NA,NA,NA,NA,107632,428434,248,181412,2018
2018-08-01,Trans Nzoia,Brucellosis,Clinically confirmed,335,NA,NA,NA,NA,272690,56398,0,366936,2018
2018-08-01,Trans Nzoia,Brucellosis,Lab confirmed,2361,NA,NA,NA,NA,272690,56398,0,366936,2018
2018-08-01,Turkana,Brucellosis,Clinically confirmed,216,NA,NA,NA,NA,2107512,3981858,523846,649608,2018
2018-08-01,Turkana,Brucellosis,Lab confirmed,625,NA,NA,NA,NA,2107512,3981858,523846,649608,2018
2018-08-01,Uasin Gishu,Brucellosis,Clinically confirmed,836,NA,NA,NA,NA,439850,91708,296,556844,2018
2018-08-01,Uasin Gishu,Brucellosis,Lab confirmed,2401,NA,NA,NA,NA,439850,91708,296,556844,2018
2018-08-01,Vihiga,Brucellosis,Clinically confirmed,58,NA,NA,NA,NA,12290,61708,0,253236,2018
2018-08-01,Vihiga,Brucellosis,Lab confirmed,390,NA,NA,NA,NA,12290,61708,0,253236,2018
2018-08-01,Wajir,Brucellosis,Clinically confirmed,109,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018
2018-08-01,Wajir,Brucellosis,Lab confirmed,801,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018
2018-08-01,West Pokot,Brucellosis,Clinically confirmed,497,NA,NA,NA,NA,716586,1528350,38778,833676,2018
2018-08-01,West Pokot,Brucellosis,Lab confirmed,1909,NA,NA,NA,NA,716586,1528350,38778,833676,2018
2018-09-01,Baringo,Brucellosis,Clinically confirmed,372,NA,NA,NA,NA,686686,1867454,77000,819692,2018
2018-09-01,Baringo,Brucellosis,Lab confirmed,1096,NA,NA,NA,NA,686686,1867454,77000,819692,2018
2018-09-01,Bomet,Brucellosis,Clinically confirmed,148,NA,NA,NA,NA,160984,152918,0,636418,2018
2018-09-01,Bomet,Brucellosis,Lab confirmed,833,NA,NA,NA,NA,160984,152918,0,636418,2018
2018-09-01,Bungoma,Brucellosis,Clinically confirmed,519,NA,NA,NA,NA,156988,219386,0,702518,2018
2018-09-01,Bungoma,Brucellosis,Lab confirmed,2815,NA,NA,NA,NA,156988,219386,0,702518,2018
2018-09-01,Busia,Brucellosis,Clinically confirmed,71,NA,NA,NA,NA,43408,164606,0,413256,2018
2018-09-01,Busia,Brucellosis,Lab confirmed,411,NA,NA,NA,NA,43408,164606,0,413256,2018
2018-09-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,488,NA,NA,NA,NA,380062,199852,178,300906,2018
2018-09-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1419,NA,NA,NA,NA,380062,199852,178,300906,2018
2018-09-01,Embu,Brucellosis,Clinically confirmed,59,NA,NA,NA,NA,90492,538266,456,276830,2018
2018-09-01,Embu,Brucellosis,Lab confirmed,225,NA,NA,NA,NA,90492,538266,456,276830,2018
2018-09-01,Garissa,Brucellosis,Clinically confirmed,103,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018
2018-09-01,Garissa,Brucellosis,Lab confirmed,812,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018
2018-09-01,Homa Bay,Brucellosis,Clinically confirmed,132,NA,NA,NA,NA,296748,359110,0,681938,2018
2018-09-01,Homa Bay,Brucellosis,Lab confirmed,652,NA,NA,NA,NA,296748,359110,0,681938,2018
2018-09-01,Isiolo,Brucellosis,Clinically confirmed,161,NA,NA,NA,NA,1709450,2060010,297718,543196,2018
2018-09-01,Isiolo,Brucellosis,Lab confirmed,99,NA,NA,NA,NA,1709450,2060010,297718,543196,2018
2018-09-01,Kajiado,Brucellosis,Clinically confirmed,344,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018
2018-09-01,Kajiado,Brucellosis,Lab confirmed,1642,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018
2018-09-01,Kakamega,Brucellosis,Clinically confirmed,193,NA,NA,NA,NA,113768,156288,0,806900,2018
2018-09-01,Kakamega,Brucellosis,Lab confirmed,699,NA,NA,NA,NA,113768,156288,0,806900,2018
2018-09-01,Kericho,Brucellosis,Clinically confirmed,420,NA,NA,NA,NA,112476,143750,0,483296,2018
2018-09-01,Kericho,Brucellosis,Lab confirmed,2435,NA,NA,NA,NA,112476,143750,0,483296,2018
2018-09-01,Kiambu,Brucellosis,Clinically confirmed,78,NA,NA,NA,NA,236778,167194,0,400788,2018
2018-09-01,Kiambu,Brucellosis,Lab confirmed,941,NA,NA,NA,NA,236778,167194,0,400788,2018
2018-09-01,Kilifi,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,112962,1084514,4044,472914,2018
2018-09-01,Kilifi,Brucellosis,Lab confirmed,22,NA,NA,NA,NA,112962,1084514,4044,472914,2018
2018-09-01,Kirinyaga,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,53502,213688,0,232882,2018
2018-09-01,Kirinyaga,Brucellosis,Lab confirmed,57,NA,NA,NA,NA,53502,213688,0,232882,2018
2018-09-01,Kisii,Brucellosis,Clinically confirmed,826,NA,NA,NA,NA,22002,113892,0,433716,2018
2018-09-01,Kisii,Brucellosis,Lab confirmed,2724,NA,NA,NA,NA,22002,113892,0,433716,2018
2018-09-01,Kisumu,Brucellosis,Clinically confirmed,69,NA,NA,NA,NA,327074,275392,0,485992,2018
2018-09-01,Kisumu,Brucellosis,Lab confirmed,592,NA,NA,NA,NA,327074,275392,0,485992,2018
2018-09-01,Kitui,Brucellosis,Clinically confirmed,215,NA,NA,NA,NA,211660,2741120,10404,687264,2018
2018-09-01,Kitui,Brucellosis,Lab confirmed,893,NA,NA,NA,NA,211660,2741120,10404,687264,2018
2018-09-01,Kwale,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,181230,764820,2192,620868,2018
2018-09-01,Kwale,Brucellosis,Lab confirmed,75,NA,NA,NA,NA,181230,764820,2192,620868,2018
2018-09-01,Laikipia,Brucellosis,Clinically confirmed,75,NA,NA,NA,NA,1227564,805052,15654,540130,2018
2018-09-01,Laikipia,Brucellosis,Lab confirmed,597,NA,NA,NA,NA,1227564,805052,15654,540130,2018
2018-09-01,Machakos,Brucellosis,Clinically confirmed,117,NA,NA,NA,NA,343050,1249782,2946,724702,2018
2018-09-01,Machakos,Brucellosis,Lab confirmed,706,NA,NA,NA,NA,343050,1249782,2946,724702,2018
2018-09-01,Makueni,Brucellosis,Clinically confirmed,42,1,NA,NA,NA,266230,1599276,2222,651606,2018
2018-09-01,Makueni,Brucellosis,Lab confirmed,433,NA,NA,NA,NA,266230,1599276,2222,651606,2018
2018-09-01,Mandera,Brucellosis,Clinically confirmed,116,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018
2018-09-01,Mandera,Brucellosis,Lab confirmed,449,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018
2018-09-01,Marsabit,Brucellosis,Clinically confirmed,286,NA,NA,NA,NA,1255664,1488950,430468,481472,2018
2018-09-01,Marsabit,Brucellosis,Lab confirmed,493,NA,NA,NA,NA,1255664,1488950,430468,481472,2018
2018-09-01,Meru,Brucellosis,Clinically confirmed,58,NA,NA,NA,NA,277542,684396,11464,624368,2018
2018-09-01,Meru,Brucellosis,Lab confirmed,431,NA,NA,NA,NA,277542,684396,11464,624368,2018
2018-09-01,Migori,Brucellosis,Clinically confirmed,441,NA,NA,NA,NA,141704,284408,0,646640,2018
2018-09-01,Migori,Brucellosis,Lab confirmed,1329,NA,NA,NA,NA,141704,284408,0,646640,2018
2018-09-01,Mombasa,Brucellosis,Clinically confirmed,4,NA,NA,NA,NA,4584,50822,116,21302,2018
2018-09-01,Mombasa,Brucellosis,Lab confirmed,125,NA,NA,NA,NA,4584,50822,116,21302,2018
