county,lag,Model type,variable,estimate,std.error,statistic,p.value,conf.low,conf.high,r_squared,AIC,adj_r_squared,significance
Meru,2,Individual,(Intercept),-1.678,20.987,-0.08,0.936,-36.2,32.845,0.00794359321022156,1131.86146327283,-0.002,Not Significant
Meru,2,Individual,Camel incidence,,,,,,,0.00794359321022156,1131.86146327283,-0.002,
Meru,2,Individual,Sheep incidence,,,,,,,0.00794359321022156,1131.86146327283,-0.002,
Meru,2,Individual,Cattle incidence,-43.111,47.471,-0.908,0.366,-121.201,34.979,0.00794359321022156,1131.86146327283,-0.002,Not Significant
Meru,2,Individual,Goat Incidence,,,,,,,0.00794359321022156,1131.86146327283,-0.002,
Meru,3,Individual,(Intercept),0.368,21.16,0.017,0.986,-34.44,35.176,0.00129567506038605,1121.83476042409,-0.008,Not Significant
Meru,3,Individual,Camel incidence,,,,,,,0.00129567506038605,1121.83476042409,-0.008,
Meru,3,Individual,Sheep incidence,,,,,,,0.00129567506038605,1121.83476042409,-0.008,
Meru,3,Individual,Cattle incidence,17.328,47.635,0.364,0.717,-61.031,95.687,0.00129567506038605,1121.83476042409,-0.008,Not Significant
Meru,3,Individual,Goat Incidence,,,,,,,0.00129567506038605,1121.83476042409,-0.008,
Meru,4,Individual,(Intercept),-1.456,21.3,-0.068,0.946,-36.495,33.583,6.74349876225293e-05,1111.45310090415,-0.01,Not Significant
Meru,4,Individual,Camel incidence,,,,,,,6.74349876225293e-05,1111.45310090415,-0.01,
Meru,4,Individual,Sheep incidence,,,,,,,6.74349876225293e-05,1111.45310090415,-0.01,
Meru,4,Individual,Cattle incidence,-3.938,47.72,-0.083,0.934,-82.437,74.561,6.74349876225293e-05,1111.45310090415,-0.01,Not Significant
Meru,4,Individual,Goat Incidence,,,,,,,6.74349876225293e-05,1111.45310090415,-0.01,
Meru,5,Individual,(Intercept),-0.869,21.464,-0.04,0.968,-36.176,34.439,0.00370582708843572,1101.26555541069,-0.006,Not Significant
Meru,5,Individual,Camel incidence,,,,,,,0.00370582708843572,1101.26555541069,-0.006,
Meru,5,Individual,Sheep incidence,,,,,,,0.00370582708843572,1101.26555541069,-0.006,
Meru,5,Individual,Cattle incidence,29.184,47.852,0.61,0.543,-49.532,107.901,0.00370582708843572,1101.26555541069,-0.006,Not Significant
Meru,5,Individual,Goat Incidence,,,,,,,0.00370582708843572,1101.26555541069,-0.006,
Meru,6,Individual,(Intercept),0.413,21.603,0.019,0.985,-35.125,35.95,0.00701827773308545,1090.82356653738,-0.003,Not Significant
Meru,6,Individual,Camel incidence,,,,,,,0.00701827773308545,1090.82356653738,-0.003,
Meru,6,Individual,Sheep incidence,,,,,,,0.00701827773308545,1090.82356653738,-0.003,
Meru,6,Individual,Cattle incidence,-40.091,47.927,-0.836,0.405,-118.93,38.749,0.00701827773308545,1090.82356653738,-0.003,Not Significant
Meru,6,Individual,Goat Incidence,,,,,,,0.00701827773308545,1090.82356653738,-0.003,
Migori,0,Combined,(Intercept),12.028,24.383,0.493,0.623,-28.082,52.139,0.0197355610380408,1187.4668472991,0.01,Not Significant
Migori,0,Combined,Total animal incidence,-83.839,57.663,-1.454,0.149,-178.695,11.017,0.0197355610380408,1187.4668472991,0.01,Not Significant
Migori,1,Combined,(Intercept),12.39,24.803,0.5,0.618,-28.411,53.191,0.00450263342507708,1179.03186273213,-0.005,Not Significant
Migori,1,Combined,Total animal incidence,40.041,58.382,0.686,0.494,-55.997,136.08,0.00450263342507708,1179.03186273213,-0.005,Not Significant
Migori,2,Combined,(Intercept),12.248,25.098,0.488,0.627,-29.038,53.534,9.02121361711951e-07,1169.43107291083,-0.01,Not Significant
Migori,2,Combined,Total animal incidence,-0.567,58.796,-0.01,0.992,-97.287,96.153,9.02121361711951e-07,1169.43107291083,-0.01,Not Significant
Migori,3,Combined,(Intercept),12.92,25.11,0.515,0.608,-28.385,54.226,0.0175078566593474,1157.4337563488,0.008,Not Significant
Migori,3,Combined,Total animal incidence,-78.927,58.543,-1.348,0.181,-175.231,17.376,0.0175078566593474,1157.4337563488,0.008,Not Significant
Migori,4,Combined,(Intercept),12.888,24.793,0.52,0.604,-27.897,53.673,0.0606168068647271,1142.73579828754,0.051,Not Significant
Migori,4,Combined,Total animal incidence,146.861,57.527,2.553,0.012,52.229,241.493,0.0606168068647271,1142.73579828754,0.051,Significant
Migori,5,Combined,(Intercept),12.846,25.57,0.502,0.617,-29.217,54.91,0.020299878586533,1136.98072714151,0.011,Not Significant
Migori,5,Combined,Total animal incidence,-84.988,59.041,-1.439,0.153,-182.111,12.135,0.020299878586533,1136.98072714151,0.011,Not Significant
Migori,6,Combined,(Intercept),12.893,25.951,0.497,0.62,-29.796,55.582,0.010808504888406,1127.86120711462,0.001,Not Significant
Migori,6,Combined,Total animal incidence,-62.014,59.625,-1.04,0.301,-160.098,36.07,0.010808504888406,1127.86120711462,0.001,Not Significant
Migori,0,Individual,(Intercept),12.028,24.383,0.493,0.623,-28.082,52.139,0.0197355610380408,1187.4668472991,0.01,Not Significant
Migori,0,Individual,Camel incidence,,,,,,,0.0197355610380408,1187.4668472991,0.01,
Migori,0,Individual,Sheep incidence,,,,,,,0.0197355610380408,1187.4668472991,0.01,
Migori,0,Individual,Cattle incidence,-83.839,57.663,-1.454,0.149,-178.695,11.017,0.0197355610380408,1187.4668472991,0.01,Not Significant
Migori,0,Individual,Goat Incidence,,,,,,,0.0197355610380408,1187.4668472991,0.01,
Migori,1,Individual,(Intercept),12.39,24.803,0.5,0.618,-28.411,53.191,0.00450263342507708,1179.03186273213,-0.005,Not Significant
Migori,1,Individual,Camel incidence,,,,,,,0.00450263342507708,1179.03186273213,-0.005,
Migori,1,Individual,Sheep incidence,,,,,,,0.00450263342507708,1179.03186273213,-0.005,
Migori,1,Individual,Cattle incidence,40.041,58.382,0.686,0.494,-55.997,136.08,0.00450263342507708,1179.03186273213,-0.005,Not Significant
Migori,1,Individual,Goat Incidence,,,,,,,0.00450263342507708,1179.03186273213,-0.005,
Migori,2,Individual,(Intercept),12.248,25.098,0.488,0.627,-29.038,53.534,9.02121361711951e-07,1169.43107291083,-0.01,Not Significant
Migori,2,Individual,Camel incidence,,,,,,,9.02121361711951e-07,1169.43107291083,-0.01,
Migori,2,Individual,Sheep incidence,,,,,,,9.02121361711951e-07,1169.43107291083,-0.01,
Migori,2,Individual,Cattle incidence,-0.567,58.796,-0.01,0.992,-97.287,96.153,9.02121361711951e-07,1169.43107291083,-0.01,Not Significant
Migori,2,Individual,Goat Incidence,,,,,,,9.02121361711951e-07,1169.43107291083,-0.01,
Migori,3,Individual,(Intercept),12.92,25.11,0.515,0.608,-28.385,54.226,0.0175078566593474,1157.4337563488,0.008,Not Significant
Migori,3,Individual,Camel incidence,,,,,,,0.0175078566593474,1157.4337563488,0.008,
Migori,3,Individual,Sheep incidence,,,,,,,0.0175078566593474,1157.4337563488,0.008,
Migori,3,Individual,Cattle incidence,-78.927,58.543,-1.348,0.181,-175.231,17.376,0.0175078566593474,1157.4337563488,0.008,Not Significant
Migori,3,Individual,Goat Incidence,,,,,,,0.0175078566593474,1157.4337563488,0.008,
Migori,4,Individual,(Intercept),12.888,24.793,0.52,0.604,-27.897,53.673,0.0606168068647271,1142.73579828754,0.051,Not Significant
Migori,4,Individual,Camel incidence,,,,,,,0.0606168068647271,1142.73579828754,0.051,
Migori,4,Individual,Sheep incidence,,,,,,,0.0606168068647271,1142.73579828754,0.051,
Migori,4,Individual,Cattle incidence,146.861,57.527,2.553,0.012,52.229,241.493,0.0606168068647271,1142.73579828754,0.051,Significant
Migori,4,Individual,Goat Incidence,,,,,,,0.0606168068647271,1142.73579828754,0.051,
Migori,5,Individual,(Intercept),12.846,25.57,0.502,0.617,-29.217,54.91,0.020299878586533,1136.98072714151,0.011,Not Significant
Migori,5,Individual,Camel incidence,,,,,,,0.020299878586533,1136.98072714151,0.011,
Migori,5,Individual,Sheep incidence,,,,,,,0.020299878586533,1136.98072714151,0.011,
Migori,5,Individual,Cattle incidence,-84.988,59.041,-1.439,0.153,-182.111,12.135,0.020299878586533,1136.98072714151,0.011,Not Significant
Migori,5,Individual,Goat Incidence,,,,,,,0.020299878586533,1136.98072714151,0.011,
Migori,6,Individual,(Intercept),12.893,25.951,0.497,0.62,-29.796,55.582,0.010808504888406,1127.86120711462,0.001,Not Significant
Migori,6,Individual,Camel incidence,,,,,,,0.010808504888406,1127.86120711462,0.001,
Migori,6,Individual,Sheep incidence,,,,,,,0.010808504888406,1127.86120711462,0.001,
Migori,6,Individual,Cattle incidence,-62.014,59.625,-1.04,0.301,-160.098,36.07,0.010808504888406,1127.86120711462,0.001,Not Significant
Migori,6,Individual,Goat Incidence,,,,,,,0.010808504888406,1127.86120711462,0.001,
Mombasa,0,Combined,(Intercept),-0.007,8.384,-0.001,0.999,-13.799,13.786,5.17186481723601e-05,959.014790227705,-0.009,Not Significant
Mombasa,0,Combined,Total animal incidence,0.01,0.131,0.074,0.941,-0.205,0.225,5.17186481723601e-05,959.014790227705,-0.009,Not Significant
Mombasa,1,Combined,(Intercept),0.255,8.459,0.03,0.976,-13.661,14.17,0.000228303342650219,950.980600356188,-0.009,Not Significant
Mombasa,1,Combined,Total animal incidence,-0.02,0.131,-0.154,0.878,-0.236,0.196,0.000228303342650219,950.980600356188,-0.009,Not Significant
Mombasa,2,Combined,(Intercept),0.196,8.54,0.023,0.982,-13.853,14.244,0.000323575140349978,943.045764805347,-0.009,Not Significant
Mombasa,2,Combined,Total animal incidence,0.024,0.132,0.183,0.855,-0.193,0.241,0.000323575140349978,943.045764805347,-0.009,Not Significant
Mombasa,3,Combined,(Intercept),0.286,8.623,0.033,0.974,-13.898,14.471,0.000186918296473311,935.119108985421,-0.01,Not Significant
Mombasa,3,Combined,Total animal incidence,-0.018,0.132,-0.138,0.89,-0.236,0.2,0.000186918296473311,935.119108985421,-0.01,Not Significant
Mombasa,4,Combined,(Intercept),0.316,8.708,0.036,0.971,-14.009,14.641,5.17785413725194e-05,927.193136117866,-0.01,Not Significant
Mombasa,4,Combined,Total animal incidence,0.01,0.133,0.072,0.942,-0.209,0.229,5.17785413725194e-05,927.193136117866,-0.01,Not Significant
Mombasa,5,Combined,(Intercept),0.31,8.794,0.035,0.972,-14.156,14.777,6.26520646904109e-05,919.243485880442,-0.01,Not Significant
Mombasa,5,Combined,Total animal incidence,-0.011,0.134,-0.079,0.937,-0.231,0.209,6.26520646904109e-05,919.243485880442,-0.01,Not Significant
Mombasa,6,Combined,(Intercept),0.332,8.882,0.037,0.97,-14.279,14.942,0.000132553918984052,911.277537298877,-0.01,Not Significant
Mombasa,6,Combined,Total animal incidence,0.015,0.134,0.115,0.909,-0.206,0.237,0.000132553918984052,911.277537298877,-0.01,Not Significant
Mombasa,0,Individual,(Intercept),-0.007,8.384,-0.001,0.999,-13.799,13.786,5.17186481723601e-05,959.014790227705,-0.009,Not Significant
Mombasa,0,Individual,Camel incidence,,,,,,,5.17186481723601e-05,959.014790227705,-0.009,
Mombasa,0,Individual,Sheep incidence,,,,,,,5.17186481723601e-05,959.014790227705,-0.009,
Mombasa,0,Individual,Cattle incidence,0.01,0.131,0.074,0.941,-0.205,0.225,5.17186481723601e-05,959.014790227705,-0.009,Not Significant
Mombasa,0,Individual,Goat Incidence,,,,,,,5.17186481723601e-05,959.014790227705,-0.009,
Mombasa,1,Individual,(Intercept),0.255,8.459,0.03,0.976,-13.661,14.17,0.000228303342650219,950.980600356188,-0.009,Not Significant
Mombasa,1,Individual,Camel incidence,,,,,,,0.000228303342650219,950.980600356188,-0.009,
Mombasa,1,Individual,Sheep incidence,,,,,,,0.000228303342650219,950.980600356188,-0.009,
Mombasa,1,Individual,Cattle incidence,-0.02,0.131,-0.154,0.878,-0.236,0.196,0.000228303342650219,950.980600356188,-0.009,Not Significant
Mombasa,1,Individual,Goat Incidence,,,,,,,0.000228303342650219,950.980600356188,-0.009,
Mombasa,2,Individual,(Intercept),0.196,8.54,0.023,0.982,-13.853,14.244,0.000323575140349978,943.045764805347,-0.009,Not Significant
Mombasa,2,Individual,Camel incidence,,,,,,,0.000323575140349978,943.045764805347,-0.009,
Mombasa,2,Individual,Sheep incidence,,,,,,,0.000323575140349978,943.045764805347,-0.009,
Mombasa,2,Individual,Cattle incidence,0.024,0.132,0.183,0.855,-0.193,0.241,0.000323575140349978,943.045764805347,-0.009,Not Significant
Mombasa,2,Individual,Goat Incidence,,,,,,,0.000323575140349978,943.045764805347,-0.009,
Mombasa,3,Individual,(Intercept),0.286,8.623,0.033,0.974,-13.898,14.471,0.000186918296473311,935.119108985421,-0.01,Not Significant
Mombasa,3,Individual,Camel incidence,,,,,,,0.000186918296473311,935.119108985421,-0.01,
Mombasa,3,Individual,Sheep incidence,,,,,,,0.000186918296473311,935.119108985421,-0.01,
Mombasa,3,Individual,Cattle incidence,-0.018,0.132,-0.138,0.89,-0.236,0.2,0.000186918296473311,935.119108985421,-0.01,Not Significant
Mombasa,3,Individual,Goat Incidence,,,,,,,0.000186918296473311,935.119108985421,-0.01,
Mombasa,4,Individual,(Intercept),0.316,8.708,0.036,0.971,-14.009,14.641,5.17785413725194e-05,927.193136117866,-0.01,Not Significant
Mombasa,4,Individual,Camel incidence,,,,,,,5.17785413725194e-05,927.193136117866,-0.01,
Mombasa,4,Individual,Sheep incidence,,,,,,,5.17785413725194e-05,927.193136117866,-0.01,
Mombasa,4,Individual,Cattle incidence,0.01,0.133,0.072,0.942,-0.209,0.229,5.17785413725194e-05,927.193136117866,-0.01,Not Significant
Mombasa,4,Individual,Goat Incidence,,,,,,,5.17785413725194e-05,927.193136117866,-0.01,
Mombasa,5,Individual,(Intercept),0.31,8.794,0.035,0.972,-14.156,14.777,6.26520646904109e-05,919.243485880442,-0.01,Not Significant
Mombasa,5,Individual,Camel incidence,,,,,,,6.26520646904109e-05,919.243485880442,-0.01,
Mombasa,5,Individual,Sheep incidence,,,,,,,6.26520646904109e-05,919.243485880442,-0.01,
Mombasa,5,Individual,Cattle incidence,-0.011,0.134,-0.079,0.937,-0.231,0.209,6.26520646904109e-05,919.243485880442,-0.01,Not Significant
Mombasa,5,Individual,Goat Incidence,,,,,,,6.26520646904109e-05,919.243485880442,-0.01,
Mombasa,6,Individual,(Intercept),0.332,8.882,0.037,0.97,-14.279,14.942,0.000132553918984052,911.277537298877,-0.01,Not Significant
Mombasa,6,Individual,Camel incidence,,,,,,,0.000132553918984052,911.277537298877,-0.01,
Mombasa,6,Individual,Sheep incidence,,,,,,,0.000132553918984052,911.277537298877,-0.01,
Mombasa,6,Individual,Cattle incidence,0.015,0.134,0.115,0.909,-0.206,0.237,0.000132553918984052,911.277537298877,-0.01,Not Significant
Mombasa,6,Individual,Goat Incidence,,,,,,,0.000132553918984052,911.277537298877,-0.01,
Murang'a,0,Combined,(Intercept),-0.02,12.021,-0.002,0.999,-19.795,19.756,0.000113677599398108,1036.12469912398,-0.009,Not Significant
Murang'a,0,Combined,Total animal incidence,0.094,0.856,0.109,0.913,-1.314,1.501,0.000113677599398108,1036.12469912398,-0.009,Not Significant
Murang'a,1,Combined,(Intercept),0.197,12.135,0.016,0.987,-19.764,20.158,2.81010025428804e-06,1027.46971672219,-0.01,Not Significant
Murang'a,1,Combined,Total animal incidence,-0.015,0.86,-0.017,0.986,-1.429,1.4,2.81010025428804e-06,1027.46971672219,-0.01,Not Significant
Murang'a,2,Combined,(Intercept),0.208,12.25,0.017,0.986,-19.943,20.359,0.000210884898195626,1018.8065345432,-0.009,Not Significant
Murang'a,2,Combined,Total animal incidence,-0.127,0.864,-0.147,0.883,-1.548,1.294,0.000210884898195626,1018.8065345432,-0.009,Not Significant
Murang'a,3,Combined,(Intercept),-1.681,12.22,-0.138,0.891,-21.783,18.42,0.000187711661065662,1007.62939325468,-0.01,Not Significant
Murang'a,3,Combined,Total animal incidence,0.119,0.858,0.138,0.89,-1.292,1.529,0.000187711661065662,1007.62939325468,-0.01,Not Significant
Murang'a,4,Combined,(Intercept),-0.079,12.231,-0.006,0.995,-20.199,20.042,0.000281263356639583,997.178773565307,-0.01,Not Significant
Murang'a,4,Combined,Total animal incidence,-0.144,0.854,-0.169,0.866,-1.549,1.261,0.000281263356639583,997.178773565307,-0.01,Not Significant
Murang'a,5,Combined,(Intercept),0.048,12.351,0.004,0.997,-20.269,20.365,0.000450836950706075,988.522487103455,-0.01,Not Significant
Murang'a,5,Combined,Total animal incidence,0.182,0.858,0.212,0.832,-1.23,1.594,0.000450836950706075,988.522487103455,-0.01,Not Significant
Murang'a,6,Combined,(Intercept),0.543,12.462,0.044,0.965,-19.957,21.043,0.000783095154015135,979.687575937251,-0.009,Not Significant
Murang'a,6,Combined,Total animal incidence,-0.24,0.862,-0.279,0.781,-1.658,1.178,0.000783095154015135,979.687575937251,-0.009,Not Significant
Murang'a,0,Individual,(Intercept),-0.02,12.021,-0.002,0.999,-19.795,19.756,0.000113677599398108,1036.12469912398,-0.009,Not Significant
Murang'a,0,Individual,Camel incidence,,,,,,,0.000113677599398108,1036.12469912398,-0.009,
Murang'a,0,Individual,Sheep incidence,,,,,,,0.000113677599398108,1036.12469912398,-0.009,
Murang'a,0,Individual,Cattle incidence,0.094,0.856,0.109,0.913,-1.314,1.501,0.000113677599398108,1036.12469912398,-0.009,Not Significant
Murang'a,0,Individual,Goat Incidence,,,,,,,0.000113677599398108,1036.12469912398,-0.009,
Murang'a,1,Individual,(Intercept),0.197,12.135,0.016,0.987,-19.764,20.158,2.81010025428804e-06,1027.46971672219,-0.01,Not Significant
Murang'a,1,Individual,Camel incidence,,,,,,,2.81010025428804e-06,1027.46971672219,-0.01,
Murang'a,1,Individual,Sheep incidence,,,,,,,2.81010025428804e-06,1027.46971672219,-0.01,
Murang'a,1,Individual,Cattle incidence,-0.015,0.86,-0.017,0.986,-1.429,1.4,2.81010025428804e-06,1027.46971672219,-0.01,Not Significant
Murang'a,1,Individual,Goat Incidence,,,,,,,2.81010025428804e-06,1027.46971672219,-0.01,
Murang'a,2,Individual,(Intercept),0.208,12.25,0.017,0.986,-19.943,20.359,0.000210884898195626,1018.8065345432,-0.009,Not Significant
Murang'a,2,Individual,Camel incidence,,,,,,,0.000210884898195626,1018.8065345432,-0.009,
Murang'a,2,Individual,Sheep incidence,,,,,,,0.000210884898195626,1018.8065345432,-0.009,
Murang'a,2,Individual,Cattle incidence,-0.127,0.864,-0.147,0.883,-1.548,1.294,0.000210884898195626,1018.8065345432,-0.009,Not Significant
Murang'a,2,Individual,Goat Incidence,,,,,,,0.000210884898195626,1018.8065345432,-0.009,
Murang'a,3,Individual,(Intercept),-1.681,12.22,-0.138,0.891,-21.783,18.42,0.000187711661065662,1007.62939325468,-0.01,Not Significant
Murang'a,3,Individual,Camel incidence,,,,,,,0.000187711661065662,1007.62939325468,-0.01,
Murang'a,3,Individual,Sheep incidence,,,,,,,0.000187711661065662,1007.62939325468,-0.01,
Murang'a,3,Individual,Cattle incidence,0.119,0.858,0.138,0.89,-1.292,1.529,0.000187711661065662,1007.62939325468,-0.01,Not Significant
Murang'a,3,Individual,Goat Incidence,,,,,,,0.000187711661065662,1007.62939325468,-0.01,
Murang'a,4,Individual,(Intercept),-0.079,12.231,-0.006,0.995,-20.199,20.042,0.000281263356639583,997.178773565307,-0.01,Not Significant
Murang'a,4,Individual,Camel incidence,,,,,,,0.000281263356639583,997.178773565307,-0.01,
Murang'a,4,Individual,Sheep incidence,,,,,,,0.000281263356639583,997.178773565307,-0.01,
Murang'a,4,Individual,Cattle incidence,-0.144,0.854,-0.169,0.866,-1.549,1.261,0.000281263356639583,997.178773565307,-0.01,Not Significant
Murang'a,4,Individual,Goat Incidence,,,,,,,0.000281263356639583,997.178773565307,-0.01,
Murang'a,5,Individual,(Intercept),0.048,12.351,0.004,0.997,-20.269,20.365,0.000450836950706075,988.522487103455,-0.01,Not Significant
Murang'a,5,Individual,Camel incidence,,,,,,,0.000450836950706075,988.522487103455,-0.01,
Murang'a,5,Individual,Sheep incidence,,,,,,,0.000450836950706075,988.522487103455,-0.01,
Murang'a,5,Individual,Cattle incidence,0.182,0.858,0.212,0.832,-1.23,1.594,0.000450836950706075,988.522487103455,-0.01,Not Significant
Murang'a,5,Individual,Goat Incidence,,,,,,,0.000450836950706075,988.522487103455,-0.01,
